DATA OF MEAN GENE LENGTH VS RHO (FRACTION OF NON-CODING GENETIC SEQUENCES) FOR ALL THE CLADES.
EXTRACTED FROM genes_proteins_combined.xlsx ORDERED BY ASCENDING MEAN GENE LENGTH
---------------------------------------------------------------------------------
452.6848509 0.002627533
457.3501763 0.004260553
509.7788321 0.003217911
542.2050008 0.001080364
551.0121979 0.003629684
553.917145 0.002763628
560.7153484 0.001707447
564.1268995 0.002872586
565.4183051 0.003595513
572.1711712 0.003495457
581.1182464 0.003339859
587.382989 0.003377293
591.7511916 0.020539812
596.6981488 0.003351778
606.649525 0.003180029
607.1665331 0.001603044
612.7776478 0.003170169
613.5108626 0.003259926
619.6009558 0.0018649
625.0394973 0.00254751
626.1837767 0.000580239
626.8234624 0.000901632
631.7293497 0.003075498
632.0159525 0.002922381
635.2714469 0.002546314
636.7698271 0.001453954
638.146262 0.003132482
642.047138 0.003067839
642.7126806 0.002287031
646.3760905 0.002999168
647.3147265 0.00419681
648.736338 0.002075068
649.1449942 0.003080976
649.9595436 0.002952626
652.0139785 0.00578494
652.7242921 0.00294307
655.8671429 0.002964451
656.0847458 0.002981219
659.8059625 0.002730653
661.8913197 0.002918222
663.4609827 0.003014495
670.6594557 0.00227132
671.9257426 0.002947049
671.9869663 0.002976248
674.373057 0.002555392
675.3352291 0.00240121
676.2004479 0.002813627
676.3021858 0.000919284
677.0034096 0.003556734
677.5409134 0.002947638
678.7687793 0.002901553
679.5538377 0.245179635
683.1033695 0.001912861
684.4744958 0.00287689
685.068941 0.000601432
686.1203768 0.002337996
686.9718045 0.002583666
687.2154171 0.00289493
687.6639287 0.001843758
689.568258 0.002461116
689.7210824 0.002826442
690.3734557 0.002258569
696.879845 0.002797631
699.760082 0.000282783
701.2445923 0.002823599
702.6267424 0.218068527
703.0653319 0.002540794
703.5513929 0.00243765
704.435273 0.000499423
707.8320271 0.001210312
708.1729084 0.002715028
709.3672922 0.002808863
709.8543372 0.002203959
710.2219061 0.002755935
710.5364532 0.002406545
713.4643377 0.00276854
716.5840835 0.002579457
717.6390102 0.002752435
720.4863884 0.002775903
721.462913 0.002745508
722.8139535 0.002742215
727.1124821 0.001080962
729.5389267 0.002741458
730.6035242 0.002737463
730.7803622 0.002715885
731.519345 0.004218526
735.4208217 0.002145313
735.9217578 0.002892166
736.0487805 0.00266489
740.556231 0.005860731
742.2648871 0.002694456
742.5839112 0.002693298
745.3185185 0.001888355
746.5801734 0.002503704
747.2730024 0.002676398
749.0302013 0.002523918
753.186564 0.001674371
753.5878463 0.000900737
757.2885927 0.002086187
757.4208407 0.002203993
758.8078902 0.015624646
760.056797 0.002584831
760.5660251 0.013798147
760.7202457 0.002605535
762.8185724 0.002447288
763.9428571 0.002337652
764.1712963 0.002314838
765.9152925 0.001898493
766.1738957 0.002493514
767.7146722 0.001207865
768.0058945 0.000109168
768.1076185 0.002510165
768.7567392 0.002365043
769.4098884 0.002599395
769.6354379 0.002590694
771.3851945 0.002036908
774.9426981 0.005063296
775.6222747 0.00218933
776.128694 0.042637863
776.2412281 0.002055235
776.9104278 0.000298989
777.4798575 0.002020523
777.5381641 0.001797994
778.6491597 0.002486647
778.7999778 0.00234336
779.3149721 5.17E-05
780.3824139 0.002482354
780.7664482 0.002294171
781.3817389 0.000779694
781.4707307 0.002051005
782.6921867 0.002156645
784.0435256 0.002044819
784.3915806 0.002258815
784.6061549 0.001468639
785.5356601 0.001330471
786.0165034 0.002544476
786.0442907 0.002828916
786.1957648 0.002021873
786.3230198 0.002186933
786.8579956 0.002497835
786.9552716 0.002541441
788.8457362 0.003695714
788.9910523 0.001240373
789.2558238 0.0025233
789.9769611 0.002160037
790.958562 0.00093338
791.6805037 0.002521558
792.6897233 0.002517072
793.8700042 0.002141636
794.595259 0.00757035
795.0154812 0.00250778
795.8481463 0.002513042
796.0065515 0.002276851
797.4055271 0.002506851
798.759564 0.002084165
798.7843857 0.002502273
799.0876596 0.002479423
799.7321238 0.001220713
799.7416942 0.017095889
799.8413556 0.00221831
800.3186166 0.000654373
800.3529412 0.000455519
800.6670128 0.001938402
801.0794332 0.002496631
802.1573514 0.000729671
802.2949038 0.002312362
803.9027338 0.002470323
804.5367232 0.000219174
804.9068548 0.00035036
805.0595683 0.001834531
805.5490382 0.002123812
807.3587533 0.002066789
807.4629249 0.00187015
807.639485 0.002808481
808.0670874 0.002448718
808.3777215 0.002455927
808.4189247 0.002417569
809.6050266 0.00247034
810.5166519 0.002298642
810.7277778 0.002466919
811.1789773 0.000664964
811.7436112 0.001390238
812.5853886 0.001793763
812.6582031 0.001566771
813.3002569 0.000639955
815.5235614 0.002075618
816.4711931 0.001893147
817.2998252 0.002281991
817.4982533 0.00228323
817.9683482 0.002442664
818.2229327 0.000938355
818.410387 0.0016324
818.7595687 0.002499343
818.7831407 0.001813889
818.8724794 0.001931646
819.3629876 0.002432211
819.4204322 0.002056694
819.4600658 0.002094858
820.3958959 0.000505196
820.6616748 0.002503048
820.8627351 0.002436461
821.5063177 0.002379261
822.9147795 0.00425348
822.9987535 0.002430137
823.8932684 0.00221166
824.1994518 0.002073293
824.2127752 0.002008143
824.3252688 0.002705905
824.3417722 0.001691536
824.5828437 0.002406943
825.3322007 0.003100811
825.4880489 0.030735076
825.6241458 0.00242241
825.7343252 0.00205785
825.8763998 0.00242167
826.2276638 0.00201488
826.2362317 0.002282766
826.3103757 0.002420398
826.3343366 0.001440626
826.380643 0.000419531
826.6799347 0.00240866
826.8276252 0.002418884
826.9916435 0.002418404
827.2568931 0.001807331
827.574902 0.002407222
827.8950317 0.002696121
828.0079145 0.002298319
828.1255301 0.002125241
828.165343 0.001843369
828.1728292 0.000105795
828.2136178 0.003190882
828.7925311 0.000914901
829.319524 0.00234997
829.3254254 0.001968168
829.4307692 0.001636295
830.2007634 0.003318147
830.4825792 0.002503058
830.6031967 0.002329913
830.6636364 0.002401772
831.1313559 0.003607666
831.1701309 0.0017741
831.3863988 0.002394466
831.4795312 0.002009967
831.6657439 0.002455128
831.8373557 0.002561279
832.2467476 0.001023377
